




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Beale
============================================================================
parameter;GEOreal1_P;AGEOreal1_P;
43330;1,5;1,13052525312826;
43331;1,5;1,2983732035535205;
43332;1,5;1,2366946852832903;
43333;1,5;1,2051659434553366;
43334;1,5;1,1392386441180868;
43335;1,5;1,0769637875656985;
43336;1,5;1,40004825133407;
43337;1,5;1,443358548778561;
43338;1,5;1,6036931371473322;
43339;1,5;1,467043926662808;
43340;1,5;1,4372710234497998;
43341;1,5;1,3476963003323996;
43342;1,5;1,1678121846520717;
43343;1,5;1,2470817172325874;
43344;1,5;1,1558846972823908;
43345;1,5;1,3251549427705653;
43346;1,5;1,2478548656732233;
43347;1,5;1,33119216518562;
43348;1,5;1,380065385220175;
43349;1,5;1,3496799613328818;
43350;1,5;0,9050736012180022;
43351;1,5;1,226424176763739;
43352;1,5;1,1872822065256792;
43353;1,5;1,3331874511832411;
43354;1,5;1,0528357090842233;
43355;1,5;0,878573983137589;
43356;1,5;0,9517838862382761;
43357;1,5;0,9010760698747274;
43358;1,5;0,9333383351493137;
43359;1,5;0,9251677874067689;
43360;1,5;0,9702470752734897;
43361;1,5;0,9797965503665543;
43362;1,5;0,9552936152385533;
43363;1,5;1,0163397706889554;
43364;1,5;0,8754533000530457;
43365;1,5;0,7103393923793396;
43366;1,5;0,8533956549355676;
43367;1,5;1,004423915298219;
43368;1,5;0,9483823150462637;
43369;1,5;0,9396250942975605;
43370;1,5;1,1269983727387247;
43371;1,5;0,9661681956724983;
43372;1,5;1,129858075617641;
43373;1,5;0,8973668828548429;
43374;1,5;0,8684819722017723;
43375;1,5;1,0729051623669867;
43376;1,5;1,0455920798337595;
43377;1,5;1,0465125939861626;
43378;1,5;0,907811740463546;
43379;1,5;0,9940411403679646;
43380;1,5;1,0228912675162374;
43381;1,5;1,0725447680401676;
43382;1,5;1,070057869751089;
43383;1,5;1,16506022100052;
43384;1,5;1,2652858528501831;
43385;1,5;1,3095673620534158;
43386;1,5;1,2107985720261658;
43387;1,5;1,3184470828854415;
43388;1,5;0,8570176249418818;
43389;1,5;0,8924803290387582;
43390;1,5;1,0580121345719242;
43391;1,5;1,030105188550351;
43392;1,5;0,9594936380275753;
43393;1,5;1,0055425111049892;
43394;1,5;0,8738867609426154;
43395;1,5;0,8943769351284;
43396;1,5;1,0988939300692093;
43397;1,5;1,1285687853954511;
43398;1,5;1,1728106763747697;
43399;1,5;1,264114044682564;
43400;1,5;1,327515585164946;
43401;1,5;1,285627231292426;
43402;1,5;1,3900334776817755;
43403;1,5;1,3696538336642057;
43404;1,5;0,8606305160199885;
43405;1,5;0,996410209349216;
43406;1,5;1,1230400072174385;
43407;1,5;1,2883230351592494;
43408;1,5;1,4248890066648596;
43409;1,5;1,4009193891858158;
43410;1,5;1,4925743242612877;
43411;1,5;1,1673136944790283;
43412;1,5;1,292072022976236;
43413;1,5;1,2260412000159084;
43414;1,5;1,0590056696579644;
43415;1,5;1,2106408812945446;
43416;1,5;1,3078561216480027;
43417;1,5;1,323469489013411;
43418;1,5;1,3524182241643208;
43419;1,5;1,4485803539601503;
43420;1,5;1,2273788383365374;
43421;1,5;1,246912702364902;
43422;1,5;1,1413393291673266;
43423;1,5;1,1992254411343342;
43424;1,5;1,320779830248722;
43425;1,5;1,449729497789679;
43426;1,5;1,495737094960877;
43427;1,5;1,062286518436054;
43428;1,5;1,1277035417226147;
43429;1,5;1,290141790744657;
43430;1,5;1,2273864461572126;
43431;1,5;1,1482888523824444;
43432;1,5;1,2422281613013615;
43433;1,5;1,1009172584491753;
43434;1,5;1,279960586392696;
43435;1,5;1,4285279417732026;
43436;1,5;1,4962811510302039;
43437;1,5;1,0638988630532804;
43438;1,5;1,1331123490607662;
43439;1,5;1,2278387622605709;
43440;1,5;1,2174459338758445;
43441;1,5;1,1709050966915906;
43442;1,5;1,0662291803035213;
43443;1,5;1,1922898040531968;
43444;1,5;1,3436033819871984;
43445;1,5;1,4016275136065393;
43446;1,5;1,1732484165808628;
43447;1,5;1,243066074347596;
43448;1,5;0,9810184510675862;
43449;1,5;1,1670820385559584;
43450;1,5;1,0785803354584955;
43451;1,5;0,9772704522323824;
43452;1,5;1,0079442850985292;
43453;1,5;1,0896398371230205;
43454;1,5;0,946941899905667;
43455;1,5;1,0633066521551495;
43456;1,5;1,1560735251526852;
43457;1,5;0,9575391945508203;
43458;1,5;0,9619523881085708;
43459;1,5;1,0487889759327598;
43460;1,5;1,0326649077003387;
43461;1,5;1,2298347917406658;
43462;1,5;1,2935082635206439;
43463;1,5;1,2602925763686856;
43464;1,5;1,1381807790157012;
43465;1,5;0,9669836308485722;
43466;1,5;1,2436850439134364;
43467;1,5;1,1458577864084973;
43468;1,5;1,0166893746881407;
43469;1,5;1,1535634569960542;
43470;1,5;1,2135705746560168;
43471;1,5;1,1111203121162885;
43472;1,5;1,115622376236871;
43473;1,5;1,1681480730445633;
43474;1,5;0,7390820107340876;
43475;1,5;0,9650120496049915;
43476;1,5;1,2026917143224514;
43477;1,5;1,0621642207100817;
43478;1,5;1,0597805795060211;
43479;1,5;1,1884993818384049;
43480;1,5;1,1868409863778422;
43481;1,5;1,1887174313557536;
43482;1,5;1,233836806709053;
43483;1,5;1,2571881636992432;
43484;1,5;1,2186561784520897;
43485;1,5;1,1008599084514712;
43486;1,5;1,121899962302025;
43487;1,5;1,1290394226023792;
43488;1,5;1,2026632376168678;
43489;1,5;1,235333897285234;
43490;1,5;1,1389842077087566;
43491;1,5;1,0189250858481353;
43492;1,5;1,0462411643625416;
43493;1,5;1,0628785910669711;
43494;1,5;1,2601806671738673;
43495;1,5;1,1792578914750813;
43496;1,5;1,2554261005543557;
43497;1,5;1,2866904321036086;
43498;1,5;1,1586221668775125;
43499;1,5;1,3631705334724848;
43500;1,5;1,2932783438789068;
43501;1,5;1,107916227324441;
43502;1,5;1,0782499229115854;
43503;1,5;1,0563017540304551;
43504;1,5;1,1727567510318557;
43505;1,5;1,2202115531579336;
43506;1,5;1,3270134276896102;
43507;1,5;1,10414647803185;
43508;1,5;1,1673559655184067;
43509;1,5;1,116050427751672;
43510;1,5;1,3219361589410958;
43511;1,5;1,410635674967747;
43512;1,5;1,6399357439150852;
43513;1,5;1,6443064471424793;
43514;1,5;1,663379606679729;
43515;1,5;1,3312238041382043;
43516;1,5;1,379743754630062;
43517;1,5;1,3247430944065666;
43518;1,5;1,4671406108814617;
43519;1,5;1,4045186782642183;
43520;1,5;1,3353577899815265;
43521;1,5;1,203088346243621;
43522;1,5;1,1295158773305514;
43523;1,5;1,147643079236474;
43524;1,5;1,185916177367672;
43525;1,5;1,3963775833168908;
43526;1,5;1,437193595689583;
43527;1,5;1,1774586250830423;
43528;1,5;1,0805745177679722;
43529;1,5;0,9362083248468597;
43530;1,5;0,9112750952505357;
43531;1,5;1,1491424696974304;
43532;1,5;1,105655964420462;
43533;1,5;1,1190728557625416;
43534;1,5;1,0749765998557612;
43535;1,5;1,313483708765029;
43536;1,5;1,3352163839831044;
43537;1,5;1,1692439588543135;
43538;1,5;1,1756917696483709;
43539;1,5;1,215036436394103;
43540;1,5;1,1651944988964327;
43541;1,5;1,2170111315653374;
43542;1,5;1,3065759621445792;
43543;1,5;1,1419861544679486;
43544;1,5;0,8288674183044062;
43545;1,5;0,8079055083957682;
43546;1,5;0,702983575157709;
43547;1,5;0,7588665905187594;
43548;1,5;0,9526036556714809;
43549;1,5;0,99042760139539;
43550;1,5;1,0357334368072857;
43551;1,5;1,0512129974432036;
43552;1,5;0,9951571472849852;
43553;1,5;0,860462927908578;
43554;1,5;1,0358356787962042;
43555;1,5;1,1318196919838133;
43556;1,5;1,0040407175137516;
43557;1,5;0,8438743518245636;
43558;1,5;0,9655456344162552;
43559;1,5;0,9978948985459302;
43560;1,5;0,9718949188479005;
43561;1,5;0,8998634956631814;
43562;1,5;0,9530393877594077;
43563;1,5;1,1725054296978294;
43564;1,5;1,1458873565032373;
43565;1,5;0,911192207295788;
43566;1,5;1,0566386815939237;
43567;1,5;0,9949383458923842;
43568;1,5;1,0781962834053131;
43569;1,5;1,1335682521080723;
43570;1,5;1,4736062722917076;
43571;1,5;1,4324600827064318;
43572;1,5;1,317901187071817;
43573;1,5;1,3851161822692464;
43574;1,5;1,3415349402270422;
43575;1,5;1,2351898259994425;
43576;1,5;1,3943978774504935;
43577;1,5;1,4336277610731443;
43578;1,5;1,3641509847468078;
43579;1,5;1,2780582316539906;
43580;1,5;1,21442272164284;
43581;1,5;0,8907148207062127;
43582;1,5;0,9122521927756899;
43583;1,5;1,124927210820478;
43584;1,5;1,2162435444220396;
43585;1,5;1,1232674244753893;
43586;1,5;0,9052654084500059;
43587;1,5;0,989656233235782;
43588;1,5;1,1055495546718488;
43589;1,5;1,2777979747855215;
43590;1,5;1,5315256969782434;
43591;1,5;1,2926416632917381;
43592;1,5;1,1930635083927135;
43593;1,5;0,9800892426395728;
43594;1,5;0,9432214207551202;
43595;1,5;1,2080242104477246;
43596;1,5;1,2183297220712626;
43597;1,5;0,9339767648072208;
43598;1,5;1,1410940476742484;
43599;1,5;0,96455021897947;
43600;1,5;1,404224862860599;
43601;1,5;1,472416592284003;
43602;1,5;1,210964615398996;
43603;1,5;1,2334067023574602;
43604;1,5;1,2308218653309302;
43605;1,5;1,268684625990963;
43606;1,5;1,1788029234744468;
43607;1,5;1,0060561256841194;
43608;1,5;0,8969370495764738;
43609;1,5;1,0571236743148134;
43610;1,5;1,022935907168696;
43611;1,5;1,0789434011424517;
43612;1,5;1,1463604944811245;
43613;1,5;1,020378122428041;
43614;1,5;1,0498073266437336;
43615;1,5;1,0623781113923305;
43616;1,5;0,8010183820430908;
43617;1,5;0,9160602901158377;
43618;1,5;1,093424166097771;
43619;1,5;1,3839115124242958;
43620;1,5;1,4058063863236356;
43621;1,5;1,4180990713561983;
43622;1,5;1,3579337607703945;
43623;1,5;1,030973783023281;
43624;1,5;1,1473834878091036;
43625;1,5;1,1566286657267943;
43626;1,5;1,4568074128939617;
43627;1,5;1,2437196626237224;
43628;1,5;0,9394890225527224;
43629;1,5;1,0307203376077512;
43630;1,5;1,0014398385020724;
43631;1,5;1,2505559864510531;
43632;1,5;1,213094330027076;
43633;1,5;1,3192566057736634;
43634;1,5;1,197502167801871;
43635;1,5;1,2101686317363394;
43636;1,5;1,1654902151368591;
43637;1,5;1,4152939701391583;
43638;1,5;1,4530962344288;
43639;1,5;1,5913653082443027;
43640;1,5;1,154732630064417;
43641;1,5;0,8267033326531084;
43642;1,5;1,0605098991848911;
43643;1,5;1,2038926757919035;
43644;1,5;1,0523819201385571;
43645;1,5;1,0708512677653697;
43646;1,5;0,9304101350204937;
43647;1,5;1,0890884290513847;
43648;1,5;1,0080790043416765;
43649;1,5;1,2611635685133604;
43650;1,5;1,3748771807962037;
43651;1,5;1,1982289270921518;
43652;1,5;1,3482369458188834;
43653;1,5;1,5933029867844348;
43654;1,5;1,7230272477638748;
43655;1,5;1,3260518936173662;
43656;1,5;1,2969390761197799;
43657;1,5;1,231189705298987;
43658;1,5;1,230842873504465;
43659;1,5;1,377877935329237;
43660;1,5;1,2832573170602093;
43661;1,5;1,0540067800422754;
43662;1,5;0,9843058758921928;
43663;1,5;0,9437776372950547;
43664;1,5;1,0908019504096065;
43665;1,5;1,1325382887322486;
43666;1,5;1,1734855065031236;
43667;1,5;1,3087793504704617;
43668;1,5;1,363144512381605;
43669;1,5;1,3930795632316573;
43670;1,5;1,422709117443959;
43671;1,5;1,488823829095014;
43672;1,5;1,3033795284048009;
43673;1,5;1,1327498463452592;
43674;1,5;1,0384605904370088;
43675;1,5;0,974228077431036;
43676;1,5;1,0723433452646958;
43677;1,5;0,9754018702607435;
43678;1,5;0,9346050149588885;
43679;1,5;0,7813985935814;
43680;1,5;0,8975017813381675;
43681;1,5;0,9787889400939427;
43682;1,5;0,7720692859473232;
43683;1,5;0,886016542586143;
43684;1,5;0,8548854962046154;
43685;1,5;0,8718509820459405;
43686;1,5;1,112552315812893;
43687;1,5;1,0867857862865644;
43688;1,5;1,058362822506237;
43689;1,5;1,043600595867906;
43690;1,5;1,133045667092734;
43691;1,5;1,2082087005872775;
43692;1,5;1,0464847613314245;
43693;1,5;1,1270211416042435;
43694;1,5;1,0657207697513666;
43695;1,5;0,9461464940501548;
43696;1,5;1,1328638790933796;
43697;1,5;1,1442680461007801;
43698;1,5;1,0885965537022766;
43699;1,5;0,9768362224416979;
43700;1,5;1,2679908003859768;
43701;1,5;1,0890412636130204;
43702;1,5;0,9871629541334499;
43703;1,5;0,8677487719295206;
43704;1,5;1,0988344429970929;
43705;1,5;0,8288159391530491;
43706;1,5;0,9991806143905255;
43707;1,5;0,8966361060276827;
43708;1,5;0,9056720664855359;
43709;1,5;1,0311232627150415;
43710;1,5;1,040439976276603;
43711;1,5;1,1375285171765341;
43712;1,5;1,1182148145592719;
43713;1,5;1,1739500080400218;
43714;1,5;1,1140800692614705;
43715;1,5;0,8913659508412598;
43716;1,5;0,9918307402981437;
43717;1,5;1,0103891025667229;
43718;1,5;1,1119633524552526;
43719;1,5;1,1709801802154152;
43720;1,5;1,2348889615300378;
43721;1,5;1,2749519130064462;
43722;1,5;1,1030195300045922;
43723;1,5;1,164463997219962;
43724;1,5;1,0250639744872683;
43725;1,5;1,1049097555747724;
43726;1,5;1,1398529181213146;
43727;1,5;1,2503833334139942;
43728;1,5;1,2603726931333188;
43729;1,5;1,3747362253361577;
43730;1,5;1,5987979812623196;
43731;1,5;1,622869680925558;
43732;1,5;1,5705691483087574;
43733;1,5;1,2434557166574767;
43734;1,5;1,3329443213685113;
43735;1,5;1,0784640277710114;
43736;1,5;1,3147001934449747;
43737;1,5;1,395494567260137;
43738;1,5;1,3956088354472806;
43739;1,5;1,0011067246569338;
43740;1,5;1,1542552561693002;
43741;1,5;0,8650799550908346;
43742;1,5;1,1966660635376634;
43743;1,5;1,1726635490922042;
43744;1,5;1,2239240875887716;
43745;1,5;1,3172200851711797;
43746;1,5;1,598117930841706;
43747;1,5;1,3552271833492844;
43748;1,5;0,986111139979535;
43749;1,5;1,042956782766427;
43750;1,5;1,1530932885379683;
43751;1,5;1,049823448310056;
43752;1,5;1,241146310564295;
43753;1,5;1,3147444276427878;
43754;1,5;1,2995675926153267;
43755;1,5;1,3143432503986736;
43756;1,5;1,3542468254000903;
43757;1,5;1,243629192138875;
43758;1,5;1,0945386898750653;
43759;1,5;1,0631171561917898;
43760;1,5;1,2838351408118809;
43761;1,5;1,3752378936444651;
43762;1,5;1,2701943180152822;
43763;1,5;1,026543561889977;
43764;1,5;1,1627531367530817;
43765;1,5;1,1373443913027357;
43766;1,5;1,2047384777441978;
43767;1,5;1,1846461723298534;
43768;1,5;1,2658313811138204;
43769;1,5;1,3776901503634467;
43770;1,5;1,314221816482929;
43771;1,5;0,9883404891931441;
43772;1,5;1,134093606169775;
43773;1,5;1,1085819681377294;
43774;1,5;1,2504960561644072;
43775;1,5;1,2353730384729462;
43776;1,5;1,4571180528156953;
43777;1,5;1,1953376988440718;
43778;1,5;0,977437808489466;
43779;1,5;1,0124523351056296;
43780;1,5;0,9549551482840726;
43781;1,5;0,9386136988180043;
43782;1,5;0,9708492697684198;
43783;1,5;1,1904630441453914;
43784;1,5;0,9297139934545585;
43785;1,5;0,8862301439910675;
43786;1,5;0,926097953694653;
43787;1,5;1,071991351428738;
43788;1,5;1,20348097731989;
43789;1,5;1,3570830673657506;
43790;1,5;1,3548857193086232;
43791;1,5;1,362359595965598;
43792;1,5;1,2156268067201135;
43793;1,5;1,1161735666893131;
43794;1,5;0,9457410600212347;
43795;1,5;0,7827848193640381;
43796;1,5;0,9459410254468016;
43797;1,5;1,2872894847036314;
43798;1,5;1,351956264086678;
43799;1,5;1,4222759730962478;
43800;1,5;1,3825073157856984;
43801;1,5;1,1831020976304727;
43802;1,5;0,9323179227289536;
43803;1,5;1,0490838937844762;
43804;1,5;1,1581725552521294;
43805;1,5;1,2843620580796362;
43806;1,5;1,252268332146794;
43807;1,5;1,363280281307627;
43808;1,5;1,255490473099435;
43809;1,5;1,5338785613985642;
43810;1,5;1,333691159296855;
43811;1,5;1,1774451580791827;
43812;1,5;1,1796093070577136;
43813;1,5;1,2412427570790088;
43814;1,5;1,454058362553654;
43815;1,5;1,2668359374979326;
43816;1,5;1,1211524468771394;
43817;1,5;1,1420916772977987;
43818;1,5;1,0783498474868707;
43819;1,5;0,9622735331094029;
43820;1,5;0,9000397683753524;
43821;1,5;1,1600452640170587;
43822;1,5;1,3629225987196238;
43823;1,5;1,4140245963808662;
43824;1,5;1,1036040944717351;
43825;1,5;1,0046605902662007;
43826;1,5;1,061481615315938;
43827;1,5;1,033695408523741;
43828;1,5;1,0191670828778565;
43829;1,5;1,0913519558658356;
43830;1,5;1,0550215843571642;
43831;1,5;1,0974474603051745;
43832;1,5;1,1723867074417171;
43833;1,5;1,1321658178374603;
43834;1,5;1,3186440498522745;
43835;1,5;1,2291284421699489;
43836;1,5;1,0824739698241994;
43837;1,5;1,0841390395920076;
43838;1,5;1,117551227138879;
43839;1,5;1,0978714590348617;
43840;1,5;1,2748661366077267;
43841;1,5;1,3943699266177083;
43842;1,5;1,4243474062308321;
43843;1,5;1,2840439673976138;
43844;1,5;1,333261094579979;
43845;1,5;1,2661609043150641;
43846;1,5;1,246707585722851;
43847;1,5;1,0654838352361844;
43848;1,5;1,0574996842152553;
43849;1,5;1,0241873035446492;
43850;1,5;1,2855995378454046;
43851;1,5;1,221435234208613;
43852;1,5;1,1930417993392957;
43853;1,5;1,6310811073041849;
43854;1,5;1,500748252832976;
43855;1,5;1,7958783617325795;
43856;1,5;1,8009061012528946;
43857;1,5;1,4829785114461798;
43858;1,5;1,2979880199856828;
43859;1,5;1,179075166816353;
43860;1,5;1,0681951250221489;
43861;1,5;1,2897811359744216;
43862;1,5;1,2101273959543948;
43863;1,5;1,377814787277169;
43864;1,5;1,3598549915817315;
43865;1,5;1,5549037355692048;
43866;1,5;1,4733493221863727;
43867;1,5;1,5493544733027567;
43868;1,5;1,5109472060522116;
43869;1,5;1,456646583712606;
43870;1,5;1,1341209464110287;
43871;1,5;0,9752616241614229;
43872;1,5;1,0323438233640898;
43873;1,5;0,8018757546299865;
43874;1,5;0,8506657641734264;
43875;1,5;0,8477107310270144;
43876;1,5;0,906550136154478;
43877;1,5;1,0451902974292713;
43878;1,5;0,8625010517980845;
43879;1,5;0,9499299669585237;
43880;1,5;1,0466081405581344;
43881;1,5;1,0912368114698083;
43882;1,5;1,283214766139284;
43883;1,5;1,3729835005747009;
43884;1,5;1,1014833306247462;
43885;1,5;1,1661624918874864;
43886;1,5;1,225884514640447;
43887;1,5;1,0627193915664948;
43888;1,5;1,0862004157624392;
43889;1,5;0,8947533287730759;
43890;1,5;0,9473966725058035;
43891;1,5;0,9384447931288048;
43892;1,5;1,0731193361334508;
43893;1,5;0,958999093061533;
43894;1,5;1,1832257182888755;
43895;1,5;1,2736969178639999;
43896;1,5;1,1319527560719833;
43897;1,5;0,981539767091239;
43898;1,5;0,9501888250774804;
43899;1,5;0,9991654123664152;
43900;1,5;0,8432116398398752;
43901;1,5;0,8942268860394565;
43902;1,5;0,9098746717805218;
43903;1,5;1,0744169839362754;
43904;1,5;1,0748220674620812;
43905;1,5;1,1343799893046622;
43906;1,5;1,1654446916580998;
43907;1,5;1,2218649839892677;
43908;1,5;1,4641097454062428;
43909;1,5;1,402165623405049;
43910;1,5;1,4881733146434106;
43911;1,5;1,3697862315370757;
43912;1,5;1,1915649864330078;
43913;1,5;1,2130193411848311;
43914;1,5;1,3469739089007329;
43915;1,5;1,6397239405589132;
43916;1,5;1,2307845826816193;
43917;1,5;1,1816961026837474;
43918;1,5;1,2526352835594587;
43919;1,5;0,9586581166813536;
43920;1,5;1,3018596738229748;
43921;1,5;1,4781393005506451;
43922;1,5;1,586810209107104;
43923;1,5;1,423826789576384;
43924;1,5;1,4581689554958766;
43925;1,5;1,2835644421142751;
43926;1,5;1,2794454042258077;
43927;1,5;1,3436582018266625;
43928;1,5;1,1448795609412286;
43929;1,5;1,0207311830713899;
43930;1,5;1,2070561577763987;
43931;1,5;1,3135830793834524;
43932;1,5;1,3474888019339823;
43933;1,5;1,4130437484615916;
43934;1,5;1,227795890998095;
43935;1,5;1,0739858053682214;
43936;1,5;1,0829064831102864;
43937;1,5;1,068570946434041;
43938;1,5;1,1363179313618355;
43939;1,5;1,0459033757644827;
43940;1,5;1,1233849824226492;
43941;1,5;1,24410735467467;
43942;1,5;1,1283026230726063;
43943;1,5;0,9377066676274752;
43944;1,5;1,1907508706982715;
43945;1,5;1,1766751545521823;
43946;1,5;1,3300516015815258;
43947;1,5;1,6210480700592724;
43948;1,5;1,194231969525296;
43949;1,5;0,9966482986759687;
43950;1,5;1,133923330144179;
43951;1,5;1,0936227215156442;
43952;1,5;1,0120887014896345;
43953;1,5;1,139765467509485;
43954;1,5;1,1381953917655503;
43955;1,5;1,2352458495101049;
43956;1,5;1,2676868651157696;
43957;1,5;1,2595403496419857;
43958;1,5;1,2604887163612137;
43959;1,5;1,3634025803073522;
43960;1,5;1,3244462329308582;
43961;1,5;1,14406940219437;
43962;1,5;1,1567542977180487;
43963;1,5;1,0880887781715707;
43964;1,5;1,194943202464349;
43965;1,5;1,2459316736585528;
43966;1,5;1,295966982525414;
43967;1,5;1,2855710021941782;
43968;1,5;1,0577596466597594;
43969;1,5;1,028746452774515;
43970;1,5;1,0033030916916665;
43971;1,5;1,2357278782106427;
43972;1,5;1,2393401909321853;
43973;1,5;1,2473855371788154;
43974;1,5;1,5384996880232515;
43975;1,5;1,7813624173433276;
43976;1,5;2,0354522308212672;
43977;1,5;1,7552655812843772;
43978;1,5;1,3604828134433427;
43979;1,5;1,2454225807970933;
43980;1,5;1,0934817052921084;
43981;1,5;0,9065003254188964;
43982;1,5;0,816609886551441;
43983;1,5;1,0238832136255396;
43984;1,5;1,1902182465739923;
43985;1,5;0,9949564372971214;
43986;1,5;1,0297056281470665;
43987;1,5;1,1444897001359824;
43988;1,5;0,8857471619429423;
43989;1,5;1,0605415323365288;
43990;1,5;1,1021327899808109;
43991;1,5;1,2414258218427012;
43992;1,5;1,0830875269071307;
43993;1,5;0,9606246857800826;
43994;1,5;1,0460234526880101;
43995;1,5;1,1714332908381115;
43996;1,5;1,2107832011826114;
43997;1,5;1,0945744315345065;
43998;1,5;0,9569915291845946;
43999;1,5;0,9610624764145399;
44000;1,5;1,0271811998707743;
44001;1,5;1,0739104537656314;
44002;1,5;1,3593959650404874;
44003;1,5;1,5724536742470823;
44004;1,5;1,455959195831664;
44005;1,5;1,4861806602147332;
44006;1,5;1,091805751320353;
44007;1,5;1,0460837469529338;
44008;1,5;1,10512771812449;
44009;1,5;1,1129411183446496;
44010;1,5;1,1390252964233072;
44011;1,5;1,1431003167038658;
44012;1,5;1,2079691688946357;
44013;1,5;1,4849299317630837;
44014;1,5;1,4767985157999646;
44015;1,5;1,431751937940128;
44016;1,5;1,2812725781344645;
44017;1,5;1,2920717193147344;
44018;1,5;1,175159747914184;
44019;1,5;1,3069700061552563;
44020;1,5;1,1175428246041084;
44021;1,5;1,2274769056339634;
44022;1,5;1,1449980785313199;
44023;1,5;1,0977469450928694;
44024;1,5;1,0565089184372547;
44025;1,5;1,1040630981186796;
44026;1,5;1,229976801028928;
44027;1,5;1,3036273740858408;
44028;1,5;1,393009382243748;
44029;1,5;1,464004036915585;
44030;1,5;1,421972578853534;
44031;1,5;1,4003840128014542;
44032;1,5;1,243130917628408;
44033;1,5;1,025579607652286;
44034;1,5;1,0397566772153513;
44035;1,5;1,2469383292200835;
44036;1,5;1,1061199966739599;
44037;1,5;1,117779368024012;
44038;1,5;1,2650554279837807;
44039;1,5;1,3784611047470088;
44040;1,5;1,4163206869693596;
44041;1,5;1,4282889970979191;
44042;1,5;1,3508782318225026;
44043;1,5;1,4552700326562997;
44044;1,5;1,283044257812546;
44045;1,5;1,4631927118333303;
44046;1,5;1,3579228742637406;
44047;1,5;0,799085417393047;
44048;1,5;0,9584178090053861;
44049;1,5;1,0522901945228011;
44050;1,5;1,0503434387015727;
44051;1,5;0,9458408642622023;
44052;1,5;0,8753312900196977;
44053;1,5;1,092709594443903;
44054;1,5;1,0835896157441482;
44055;1,5;0,8832848507934253;
44056;1,5;0,9499541016655759;
44057;1,5;0,9866605669798969;
44058;1,5;0,9666379546165901;
44059;1,5;1,0209183505125472;
44060;1,5;1,023147769632009;
44061;1,5;1,0724871502565207;
44062;1,5;0,9722313531645788;
44063;1,5;1,0951869712534381;
44064;1,5;1,0081011508143758;
44065;1,5;0,9464737206459273;
44066;1,5;1,1444799772890237;
44067;1,5;1,1122975355685918;
44068;1,5;1,1096485238401108;
44069;1,5;1,0987461144176869;
44070;1,5;1,1759530079000473;
44071;1,5;1,0684014585128627;
44072;1,5;1,011662355840179;
44073;1,5;1,0700709817583047;
44074;1,5;1,1906514894218416;
44075;1,5;0,7540981757174717;
44076;1,5;0,9095422795515085;
44077;1,5;1,1535186423696266;
44078;1,5;0,9576738905239571;
44079;1,5;1,1244365014984687;
44080;1,5;1,180578660574344;
44081;1,5;1,2632219201793669;
44082;1,5;1,3734661488665685;
44083;1,5;1,3914920891369238;
44084;1,5;1,2689440918191848;
44085;1,5;1,3605420365107674;
44086;1,5;1,2083113583978358;
44087;1,5;1,1040837926010671;
44088;1,5;1,3747649972022207;
44089;1,5;1,195547516928068;
44090;1,5;1,0816352989904203;
44091;1,5;0,8722171345630007;
44092;1,5;0,8579156188760191;
44093;1,5;1,1055161044899482;
44094;1,5;1,3586207405173476;
44095;1,5;1,3166985886533724;
44096;1,5;1,4653679407783196;
44097;1,5;1,1766779804219074;
44098;1,5;0,9764646829997728;
44099;1,5;1,0061705631417976;
44100;1,5;0,9817994364591599;
44101;1,5;0,8865651079787226;
44102;1,5;1,1939237379909124;
44103;1,5;1,1177145899932441;
44104;1,5;1,1772393064896192;
44105;1,5;1,1570931105553808;
44106;1,5;1,369668214783627;
44107;1,5;1,0927112870550075;
44108;1,5;0,8271168840679638;
44109;1,5;0,9667047288865331;
44110;1,5;1,1890004483241847;
44111;1,5;1,2059800036116533;
44112;1,5;1,298395635854819;
44113;1,5;1,4821431468217845;
44114;1,5;1,0924222795223626;
44115;1,5;1,1531676000777389;
44116;1,5;1,2162163364468335;
44117;1,5;1,0361055115517113;
44118;1,5;1,0987195485362669;
44119;1,5;1,1142594425810917;
44120;1,5;1,0504287255632363;
44121;1,5;1,1113357608103993;
44122;1,5;1,1064567979067497;
44123;1,5;0,9387286843939594;
44124;1,5;1,053546398823376;
44125;1,5;1,2516693478837984;
44126;1,5;1,3801584138052592;
44127;1,5;1,4572653484593843;
44128;1,5;1,7434128155162223;
44129;1,5;1,5690115476071234;
44130;1,5;1,1497270334390923;
44131;1,5;1,0250497469264266;
44132;1,5;1,2519065001960492;
44133;1,5;1,228533898478131;
44134;1,5;1,4153832986464936;
44135;1,5;1,2569143520383979;
44136;1,5;1,2015756455103173;
44137;1,5;0,9130476750957066;
44138;1,5;0,8825386015403089;
44139;1,5;0,8846813840834535;
44140;1,5;1,0953624350129056;
44141;1,5;0,9882951603106139;
44142;1,5;1,1413756743502221;
44143;1,5;1,1279212308706454;
44144;1,5;1,0200434787707129;
44145;1,5;0,9586823196343407;
44146;1,5;1,0432678253009786;
44147;1,5;0,915327908144532;
44148;1,5;1,2344364204119636;
44149;1,5;1,3384043065852373;
44150;1,5;1,3499543917548225;
44151;1,5;1,390875738207251;
44152;1,5;1,2703664972743762;
44153;1,5;1,207911013505246;
44154;1,5;0,9368555724381831;
44155;1,5;0,8901591971464603;
44156;1,5;0,9811437222025584;
